
央视,#genre#
冰冰经典电影,http://epg.112114.xyz/douyu/74374
华语电影,http://epg.112114.xyz/douyu/3928
华语经典,http://epg.112114.xyz/douyu/434971
可乐电影,http://epg.112114.xyz/douyu/20415
喜剧电影,http://epg.112114.xyz/douyu/9292492
国产影片,http://epg.112114.xyz/douyu/5423
宇哥电影,http://epg.112114.xyz/douyu/413573
小U电影,http://epg.112114.xyz/douyu/96577
小宇60帧,http://epg.112114.xyz/douyu/323876
斗鱼4K影院,http://epg.112114.xyz/douyu/9249162$112114
欧美大片,http://epg.112114.xyz/douyu/2793084
特辑影院,http://epg.112114.xyz/douyu/3637778
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://epg.112114.xyz/douyu/85894
译制影片,http://epg.112114.xyz/douyu/2436390
豆瓣电影,http://epg.112114.xyz/douyu/8770422
贝爷影厅2,http://epg.112114.xyz/douyu/36337
避风港影院,http://epg.112114.xyz/douyu/9826611
【RM-点播】点播！模式-24H欢乐不断,http://epg.112114.xyz/douyu/131977
【三笠】根本不存在解不开的迷！,http://epg.112114.xyz/douyu/7050342
【动漫】超燃怀旧经典,http://epg.112114.xyz/douyu/1174353
【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654
【贝爷MAX厅】科幻动作经典喜剧,http://epg.112114.xyz/douyu/4332
【贝爷影厅】经典科幻动作灾难巨兽,http://epg.112114.xyz/douyu/252802
万年如一柯播南，各位给点电费吧,http://epg.112114.xyz/douyu/1783144
陕西,#genre#
陕西农林,http://171.213.0.99:4022/udp/239.93.0.100:5140$171.213

深圳,#genre#
经典深圳旁边电影,https://migu.singerlan.repl.co/?id=jddy$migu
其他深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
其他深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
其他深圳体育健康,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel50/index.m3u8
其他深圳公共,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel52/index.m3u8
其他深圳娱乐,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel49/index.m3u8
其他深圳宜和购物,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel42/index.m3u8
其他深圳少儿,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel51/index.m3u8
其他深圳电视剧,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel47/index.m3u8
其他深圳财经生活,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel48/index.m3u8
其他深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
其他深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳都市,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel46/index.m3u8

安徽,#genre#
安徽影院,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽体育,http://skycw.vicp.net:4022/udp/238.1.79.41:4440
安徽体育,http://321257.cn:8888/udp/238.1.79.41:4440

湖南,#genre#
湖南电影,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43029/index.m3u8$223.109
湖南电影,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43098/index.m3u8$223.109
湖南电视剧,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43030/index.m3u8$223.109
湖南国际,http://175.10.212.245:9999/udp/239.76.253.102:9000
湖南国际,http://222.244.113.235:808/hls/10/index.m3u8?url=tvzb.com
湖南经视,http://222.243.28.152:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$222.243
湖南经视,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43024/index.m3u8
湖南爱晚,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43080/index.m3u8
湖南娱乐,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43027/index.m3u8
湖南都市,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43028/index.m3u8
湖南都市,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43094/index.m3u8
湖南电影,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43029/index.m3u8
湖南电影,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43098/index.m3u8
湖南电视剧,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43030/index.m3u8
湖南教育电视台,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43021/index.m3u8

香港,#genre#
香港电影,http://gg.gg/14f5ei$gg
凤凰资讯,https://ln.singerlan.repl.co?id=test2_4000$sxg
凤凰卫视中文台,http://60.250.216.209:8570/http/61.67.128.130:8078/hls/21/80/phoenixch.m3u8
凤凰卫视资讯台,http://60.250.216.209:8577/http/61.67.128.130:8078/hls/20/80/phoenixif.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$zhibo
TVB娱乐新闻台,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153398
凤凰资讯台,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156407
凤凰香港,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153402
TVB星河 HK,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153506
翡翠台,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153505
翡翠台,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=571187
TVB JADE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153505
凤凰香港,http://113.117.74.17:8081/hls/38/index.m3u8
凤凰资讯,http://113.117.74.18:8081/hls/36/index.m3u8
TVB星河台,http://113.117.74.28:8081/hls/135/index.m3u8
凤凰资讯,http://113.117.74.29:8081/hls/36/index.m3u8
TVB翡翠台,http://120.236.57.77:9901/tsfile/live/1076_1.m3u8
TVB星河,http://183.234.34.236:8904/live1105.m3u8
TVBS欢乐台,http://198.16.100.90:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS新聞,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153398
TVB DRAMA,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153400
TVB CHINESE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153401
TVB娱乐新闻,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153504
TVB 娛樂新聞台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571188&extension=ts
TVB 經典台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571197&extension=ts
TVBS新闻,http://50.7.238.114:8278/tvbs_n/playlist.m3u8?tid=MA4A2233260122332601&ct=19249&tsum=513a9dcb42fa8b98e1792d513dd3e2ee
香港有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
香港有线财经资讯,http://61.10.2.141/live_freedirect/freehd208_h.live/playlist.m3u8
凤凰资讯,http://lhome.shuaigebo.top:8686/udp/239.93.34.4:2191
凤凰资讯,http://udnhls.skilldns.com:80/fhzx.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=6d175258de742132e85e9405-157881825529454&wsIPSercert=82db4cc65e24e5963f2c368b180dc0b3&wsMonitor=0&time=1578818276184
翡翠台,http://zw9999.cnstream.top:80/play/2GEsn2ESRTF5HHawORryhzKGbsu0OGdyYxLnjEL7oRc/ts
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
TVB官方,https://live.goodiptv.club/api/huya.php?id=23735126
凤凰香港,http://113.117.74.28:8081/hls/38/index.m3u8
凤凰资讯,http://43.142.32.164:9999/小果.php?id=test2_4000&Cf.m3u8$小果
凤凰资讯,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.118:8708$zzy789
凤凰资讯,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8

凤凰中文,http://113.117.74.24:8081/hls/37/index.m3u8
凤凰中文,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰中文,http://43.142.32.164:9999/小果.php?id=test1_4000&Cf.m3u8$小果
凤凰中文,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.31:8012$zzy789
凤凰中文,http://lhome.shuaigebo.top:8686/udp/239.93.34.9:2192
凤凰中文,https://ln.singerlan.repl.co?id=test1_4000$sxg
凤凰咨询台,http://194.87.101.118:9501/live.m3u8?c=10


江苏,#genre#
江苏教育,https://migu.singerlan.repl.co/?id=jsjy$migu

山东,#genre#
山东体育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn
山东教育卫视,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel37001/index.m3u8
山东教育卫视,http://43.142.32.164:9999/小果.php?id=sdjy_4000&Cf.m3u8$小果
山东教育卫视,https://migu.singerlan.repl.co/?id=sdjy$migu
山东体育,http://221.0.78.198:1681/hls/10224/index.m3u8$2210
山东公共,http://221.0.78.198:1681/hls/10222/index.m3u8$2210
山东农科,http://221.0.78.198:1681/hls/10223/index.m3u8$2210
山东国际,http://221.0.78.198:1681/hls/10228/index.m3u8$2210
山东少儿,http://221.0.78.198:1681/hls/10227/index.m3u8$2210
山东影视,http://221.0.78.198:1681/hls/10219/index.m3u8$2210
山东教育,http://221.0.78.198:1681/hls/10221/index.m3u8$2210
山东生活,http://221.0.78.198:1681/hls/10226/index.m3u8$2210
山东综艺,http://221.0.78.198:1681/hls/10220/index.m3u8$2210
山东齐鲁,http://221.0.78.198:1681/hls/10225/index.m3u8$2210

浙江,#genre#
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed

台湾,#genre#
三立戏剧,http://198.16.100.90:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
三立戏剧,http://50.7.238.114:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799
东森电影,http://50.7.238.114:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
东森电影,http://50.7.238.114:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
龙华偶像,http://198.16.100.90:8278/lunghuaidol_twn/playlist.m3u8?tid=ME6E1618913016189130&ct=19226&tsum=392d7662a2ff7080289fbe9646e8501d
龙华偶像,http://50.7.238.114:8278/lunghuaidol_twn/playlist.m3u8?tid=MB3B9268047492680474&ct=19234&tsum=792a8d573313f22d3bd8670148df20cb
龙华戏剧,http://50.7.238.114:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
龙华洋片,http://50.7.238.114:8278/lunghuawestern_twn/playlist.m3u8?tid=MC1C3944472239444722&ct=19226&tsum=99c0c7c82e2fc48b16605865c3eaeb82
龙华偶像,https://zb.ran-ran.net:443/198proxy.php?id=lhox
龙祥时代,https://zb.ran-ran.net:443/198proxy.php?id=lxsd
台视综合HD,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156392
华视HD,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156391
中天娱乐,http://198.16.100.90:8278/ctient/playlist.m3u8?tid=m6780c60bd34a13540795&ct=17874&tsum=06089e289a460b0685447b7656d550e3
民视台湾台,http://198.16.100.90:8278/ftvtaiwan_twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd
MTV电影,http://218.202.220.2:5000/nn_live.m3u8?id=MTV
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
中天娱乐,http://50.7.238.114:8278/ctient/playlist.m3u8?tid=m6780c60bd34a13540795&ct=17874&tsum=06089e289a460b0685447b7656d550e3
中天娱乐,http://50.7.238.114:8278/ctient/playlist.m3u8?tid=MA8A3069789530697895&ct=19193&tsum=20c49fe9e15ad366c6e32b141f03bf8a
民视台湾台,http://50.7.238.114:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
三立台湾台,http://50.7.238.114:8278/sanlitaiwan/playlist.m3u8?tid=m92ccadc4dc3718157816&ct=17874&tsum=3570a8198ca0fb7ebb803807e38b33fb
三立综合,http://50.7.238.114:8278/sanlizhonghe/playlist.m3u8?tid=MF4F9472920894729208&ct=19249&tsum=874aaa2015440b417746e5c11fa40220
港澳台HBO 1,http://208.115.225.174:14165
港澳台HBO 2,http://208.115.225.174:14140
港澳台HBO 3,http://208.115.225.174:14160
港澳台HBO 4,http://208.115.225.174:14136
港澳台HBO Mundi,http://208.115.225.174:14148
港澳台HBO Pop,http://208.115.225.174:14156
港澳台Tvbs新闻台,http://194.87.101.118:9501/live.m3u8?c=5
港澳台东森LIVE,http://198.16.100.90:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4
港澳台东森yoyo,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156403
港澳台东森综合,http://198.16.100.90:8278/ettvzhonghe/playlist.m3u8?ct=17874&tid=m65c4e525f24617101171&tsum=663db593cfeefc92ce4b5d7461988f3f
港澳台东森综合,http://198.16.100.90:8278/ettvzhonghe/playlist.m3u8?tid=MC4C1214674912146749&ct=19254&tsum=9b96a50ba99dca1a02a27b05a6fb4b0d
港澳台东森超视,http://198.16.100.90:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
港澳台东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
港澳台东森超视,http://50.7.238.114:8278/ettvsuper/playlist.m3u8?tid=MB0B9022098390220983&ct=19249&tsum=594e3a93afe766cf27fd21b8addee391
港澳台大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
港澳台大爱旅游,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.225:8016$zzy789
港澳台大爱时尚,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.228:8028$zzy789
港澳台大爱生活,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.226:8020$zzy789
港澳台无线财经,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNR4FqM3EgPoN7yqNVDCIzY/ts
港澳台杭州明珠,http://8.210.232.168/php/migu.php?id=hzmz
港澳台杭州明珠,https://migu.singerlan.repl.co/?id=hzmz$migu
港澳台纬来体育,http://cloud.yumixiu768.com/tmp/123.m3u8
港澳台纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
港澳台纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130

广东,#genre#
广东体育,http://gxdl-lhs.8866.org:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8
广东体育,http://8.217.90.28:9999/触电.php?id=gdty
广东4k,http://113.117.74.17:8081/hls/145/index.m3u8
广东4K超高清,http://8.217.90.28:9999/触电.php?id=gdzy
广东少儿,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel63/index.m3u8
广东少儿,http://8.217.90.28:9999/触电.php?id=gdse
广东影视,http://8.217.90.28:9999/触电.php?id=gdys
广东新闻,http://8.217.90.28:9999/触电.php?id=gdxw
广东民生,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel45/index.m3u8
广东民生,http://8.217.90.28:9999/触电.php?id=gdms
广东珠江,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel65/index.m3u8
广东珠江,http://8.217.90.28:9999/触电.php?id=gdzj
广东移动,http://8.217.90.28:9999/触电.php?id=gdyd
广东经济科教,http://8.217.90.28:9999/触电.php?id=gdjjkj
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj$jdshipin
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms$jdshipin
广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw$jdshipin
广东经济科教,http://php.jdshipin.com:8880/chudian.php?id=gdjjkj$jdshipin
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty$jdshipin
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse$jdshipin
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys$jdshipin
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj$jdshipin
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd$jdshipin
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy$jdshipin
广东体育,http://183.234.194.165:8888/udp/239.20.0.103:2004
广东体育,http://183.234.194.165:8888/udp/239.20.0.97:3012
广东文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东珠江,http://113.68.67.196:9901/hls/50/index.m3u8$11368
广东新闻,http://113.68.67.196:9901/hls/51/index.m3u8$11368
广东民生,http://113.68.67.196:9901/hls/52/index.m3u8$11368
广东体育,http://113.68.67.196:9901/hls/53/index.m3u8$11368
广东经济科教,http://113.68.67.196:9901/hls/59/index.m3u8$11368
广东影视,http://113.68.67.196:9901/hls/60/index.m3u8$11368
广东少儿,http://113.68.67.196:9901/hls/61/index.m3u8$11368
广东珠江,http://91tv.top:9901/hls/50/index.m3u8
广东新闻,http://91tv.top:9901/hls/51/index.m3u8
广东民生,http://91tv.top:9901/hls/52/index.m3u8
广东体育,http://91tv.top:9901/hls/53/index.m3u8
广东经济科教,http://91tv.top:9901/hls/59/index.m3u8
广东影视,http://91tv.top:9901/hls/60/index.m3u8
广东少儿,http://91tv.top:9901/hls/61/index.m3u8

澳门,#genre#
澳视体育,http://61.244.22.5/ch4/sport_ch4.live/chunklist_w1501922041.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/playelist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

重庆,#genre#
重庆国际,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156421

辽宁,#genre#
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8$42176
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8$42176
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8$42176
辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8$42176
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8$42176
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8$42176
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8$42176
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8$42176

北京,#genre#
北京科教,http://123.120.2.13:4022/udp/239.3.1.115:8000$123
北京财经,http://123.120.2.13:4022/udp/239.3.1.116:8000$123
北京生活,http://123.120.2.13:4022/udp/239.3.1.117:8000$123
北京影视,http://123.120.2.13:4022/udp/239.3.1.158:8000$123
北京新闻,http://123.120.2.13:4022/udp/239.3.1.159:8000$123
北京少儿,http://123.120.2.13:4022/udp/239.3.1.189:8000$123
北京文艺,http://123.120.2.13:4022/udp/239.3.1.242:8000$123
北京休闲,http://123.120.2.13:4022/udp/239.3.1.97:8001$123
北京休闲,http://123.120.2.13:4022/udp/239.3.1.243:8000$123
北京国际频道,http://cn-north-1c.dnsfab.com:4022/udp/239.3.1.235:8000$north
北京纪实科教,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11001/index.m3u8
北京纪实科教,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel22030/index.m3u8
北京BTV体育,http://61.148.223.18:8888/newlive/live/hls/50/live.m3u8
北京BTV国际频道,http://61.148.223.18:8888/newlive/live/hls/49/live.m3u8
北京BTV文艺高清,http://61.148.223.18:8888/newlive/live/hls/47/live.m3u8
北京BTV科教,http://61.148.223.18:8888/newlive/live/hls/44/live.m3u8

四川,#genre#
四川乡村,http://171.213.0.99:4022/udp/239.93.0.52:5140
睛彩四川,http://171.213.0.99:4022/udp/239.93.0.126:5140
四川经济,http://43.142.32.164:9999/小果.php?id=SCTV-2-H265_4000&Cf.m3u8$小果
四川科教,http://43.142.32.164:9999/小果.php?id=SCTV-ggSCTV-8_4000&Cf.m3u8$小果
四川文化,http://43.142.32.164:9999/小果.php?id=SCTV-3-H265_4000&Cf.m3u8$小果
四川乡村,http://43.142.32.164:9999/小果.php?id=SCTV-kjSCTV-9-_4000&Cf.m3u8$小果
四川新闻,http://43.142.32.164:9999/小果.php?id=SCTV-4H265_4000&Cf.m3u8$小果
四川影视,http://43.142.32.164:9999/小果.php?id=SCTV-5-scysH265_4000&Cf.m3u8$小果
四川旅游,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.41:8240$zzy789
四川经济,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.71:8420$zzy789
四川乡村,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.97:7820$zzy789
四川电影,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.116:8696$zzy789
四川文艺,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.188:9600$zzy789
四川科教,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.209:8274$zzy789
四川儿童,http://ikuai4.zzy789.xyz:6688/udp/239.93.23.87:7348$zzy789
四川新闻,http://ikuai4.zzy789.xyz:6688/udp/239.93.23.179:7720$zzy789
大爱四川,http://ikuai4.zzy789.xyz:6688/udp/239.93.22.184:9576$zzy789

黑龙江,#genre#
黑龙江影,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8

天津,#genre#
其他天津|滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
其他天津|滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
其他天津|滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8

广西,#genre#
其他广西影视,http://gxdl-lhs.8866.org:85/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0

山西,#genre#
山西山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true

河北,#genre#
河北河北三佳购物,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel12001/index.m3u8
河北河北公共,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13008/index.m3u8
河北河北农民,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13004/index.m3u8
河北河北都市,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13005/index.m3u8
河北经济生活,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13003/index.m3u8
河北影视剧,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13006/index.m3u8
河北少儿科教,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13007/index.m3u8
河北杂技,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13002/index.m3u8
河北收视指南,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13010/index.m3u8

河南,#genre#
河南河南乡村,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41107/index.m3u8
河南河南公共,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41106/index.m3u8
